Codigo_Curso;Nome_Do_Curso;Centro_de_Ensino;cd_subgrupo;nm_subgrupo;nu_pergunta;pergunta;ORDEM_OPCOES;OPCAO;Porcentagem;Respostas;Total_do_Curso
8;Administração;CSA;234;3. Avaliação discente sobre a oportunidade para a participação em projetos e programas;1814;3.8 - Oportunidade para participar do Programa Institucional de Bolsa de Iniciação em Desenvolvimento Tecnológico e Inovação (PIBITI);8059;Ruim;6.25;1;16
8;Administração;CSA;234;3. Avaliação discente sobre a oportunidade para a participação em projetos e programas;1814;3.8 - Oportunidade para participar do Programa Institucional de Bolsa de Iniciação em Desenvolvimento Tecnológico e Inovação (PIBITI);8060;Péssimo;0.0;0;16
8;Administração;CSA;234;3. Avaliação discente sobre a oportunidade para a participação em projetos e programas;1814;3.8 - Oportunidade para participar do Programa Institucional de Bolsa de Iniciação em Desenvolvimento Tecnológico e Inovação (PIBITI);8061;Não se aplica;18.75;3;16
8;Administração;CSA;234;3. Avaliação discente sobre a oportunidade para a participação em projetos e programas;1814;3.8 - Oportunidade para participar do Programa Institucional de Bolsa de Iniciação em Desenvolvimento Tecnológico e Inovação (PIBITI);8062;Não sei informar;56.25;9;16
8;Administração;CSA;234;3. Avaliação discente sobre a oportunidade para a participação em projetos e programas;1815;3.9 - Oportunidade para participar de eventos científicos, artísticos e culturais.;8063;Ótimo;18.75;3;16
8;Administração;CSA;234;3. Avaliação discente sobre a oportunidade para a participação em projetos e programas;1815;3.9 - Oportunidade para participar de eventos científicos, artísticos e culturais.;8064;Bom;43.75;7;16
8;Administração;CSA;234;3. Avaliação discente sobre a oportunidade para a participação em projetos e programas;1815;3.9 - Oportunidade para participar de eventos científicos, artísticos e culturais.;8065;Regular;0.0;0;16
8;Administração;CSA;234;3. Avaliação discente sobre a oportunidade para a participação em projetos e programas;1815;3.9 - Oportunidade para participar de eventos científicos, artísticos e culturais.;8066;Ruim;12.5;2;16
8;Administração;CSA;234;3. Avaliação discente sobre a oportunidade para a participação em projetos e programas;1815;3.9 - Oportunidade para participar de eventos científicos, artísticos e culturais.;8067;Péssimo;6.25;1;16
8;Administração;CSA;234;3. Avaliação discente sobre a oportunidade para a participação em projetos e programas;1815;3.9 - Oportunidade para participar de eventos científicos, artísticos e culturais.;8068;Não se aplica;0.0;0;16
8;Administração;CSA;234;3. Avaliação discente sobre a oportunidade para a participação em projetos e programas;1815;3.9 - Oportunidade para participar de eventos científicos, artísticos e culturais.;8069;Não sei informar;18.75;3;16
8;Administração;CSA;235;4. Avaliação discente sobre as políticas de atendimento aos alunos;1826;4.1 - Atendimento oferecido pelo coordenador do curso.;8112;Ótimo;12.5;2;16
8;Administração;CSA;235;4. Avaliação discente sobre as políticas de atendimento aos alunos;1826;4.1 - Atendimento oferecido pelo coordenador do curso.;8113;Bom;25.0;4;16
8;Administração;CSA;235;4. Avaliação discente sobre as políticas de atendimento aos alunos;1826;4.1 - Atendimento oferecido pelo coordenador do curso.;8114;Regular;43.75;7;16
8;Administração;CSA;235;4. Avaliação discente sobre as políticas de atendimento aos alunos;1826;4.1 - Atendimento oferecido pelo coordenador do curso.;8115;Ruim;6.25;1;16
8;Administração;CSA;235;4. Avaliação discente sobre as políticas de atendimento aos alunos;1826;4.1 - Atendimento oferecido pelo coordenador do curso.;8116;Péssimo;6.25;1;16
8;Administração;CSA;235;4. Avaliação discente sobre as políticas de atendimento aos alunos;1826;4.1 - Atendimento oferecido pelo coordenador do curso.;8117;Não sei informar;6.25;1;16
8;Administração;CSA;235;4. Avaliação discente sobre as políticas de atendimento aos alunos;1827;4.2 - Atendimento médico.;8118;Ótimo;0.0;0;16
8;Administração;CSA;235;4. Avaliação discente sobre as políticas de atendimento aos alunos;1827;4.2 - Atendimento médico.;8119;Bom;6.25;1;16
8;Administração;CSA;235;4. Avaliação discente sobre as políticas de atendimento aos alunos;1827;4.2 - Atendimento médico.;8120;Regular;0.0;0;16
8;Administração;CSA;235;4. Avaliação discente sobre as políticas de atendimento aos alunos;1827;4.2 - Atendimento médico.;8121;Ruim;0.0;0;16
8;Administração;CSA;235;4. Avaliação discente sobre as políticas de atendimento aos alunos;1827;4.2 - Atendimento médico.;8122;Péssimo;6.25;1;16
8;Administração;CSA;235;4. Avaliação discente sobre as políticas de atendimento aos alunos;1827;4.2 - Atendimento médico.;8123;Não sei informar;87.5;14;16
8;Administração;CSA;235;4. Avaliação discente sobre as políticas de atendimento aos alunos;1828;4.3 - Atendimento psicológico.;8124;Ótimo;0.0;0;16
8;Administração;CSA;235;4. Avaliação discente sobre as políticas de atendimento aos alunos;1828;4.3 - Atendimento psicológico.;8125;Bom;6.25;1;16
8;Administração;CSA;235;4. Avaliação discente sobre as políticas de atendimento aos alunos;1828;4.3 - Atendimento psicológico.;8126;Regular;0.0;0;16
8;Administração;CSA;235;4. Avaliação discente sobre as políticas de atendimento aos alunos;1828;4.3 - Atendimento psicológico.;8127;Ruim;0.0;0;16
8;Administração;CSA;235;4. Avaliação discente sobre as políticas de atendimento aos alunos;1828;4.3 - Atendimento psicológico.;8128;Péssimo;6.25;1;16
8;Administração;CSA;235;4. Avaliação discente sobre as políticas de atendimento aos alunos;1828;4.3 - Atendimento psicológico.;8129;Não sei informar;87.5;14;16
8;Administração;CSA;235;4. Avaliação discente sobre as políticas de atendimento aos alunos;1829;4.4 - Atendimento aos alunos com necessidades educacionais especiais.;8130;Ótimo;0.0;0;16
8;Administração;CSA;235;4. Avaliação discente sobre as políticas de atendimento aos alunos;1829;4.4 - Atendimento aos alunos com necessidades educacionais especiais.;8131;Bom;6.25;1;16
8;Administração;CSA;235;4. Avaliação discente sobre as políticas de atendimento aos alunos;1829;4.4 - Atendimento aos alunos com necessidades educacionais especiais.;8132;Regular;0.0;0;16
8;Administração;CSA;235;4. Avaliação discente sobre as políticas de atendimento aos alunos;1829;4.4 - Atendimento aos alunos com necessidades educacionais especiais.;8133;Ruim;0.0;0;16
8;Administração;CSA;235;4. Avaliação discente sobre as políticas de atendimento aos alunos;1829;4.4 - Atendimento aos alunos com necessidades educacionais especiais.;8134;Péssimo;6.25;1;16
8;Administração;CSA;235;4. Avaliação discente sobre as políticas de atendimento aos alunos;1829;4.4 - Atendimento aos alunos com necessidades educacionais especiais.;8135;Não sei informar;87.5;14;16
8;Administração;CSA;236;5. Avaliação discente sobre o Instrumento de Avaliação;1822;5.1 - Como você avalia este Instrumento de Avaliação;8070;Ótimo;11.7647058823529;2;17
8;Administração;CSA;236;5. Avaliação discente sobre o Instrumento de Avaliação;1822;5.1 - Como você avalia este Instrumento de Avaliação;8071;Bom;52.9411764705882;9;17
8;Administração;CSA;236;5. Avaliação discente sobre o Instrumento de Avaliação;1822;5.1 - Como você avalia este Instrumento de Avaliação;8072;Regular;35.2941176470588;6;17
8;Administração;CSA;236;5. Avaliação discente sobre o Instrumento de Avaliação;1822;5.1 - Como você avalia este Instrumento de Avaliação;8073;Ruim;0.0;0;17
8;Administração;CSA;236;5. Avaliação discente sobre o Instrumento de Avaliação;1822;5.1 - Como você avalia este Instrumento de Avaliação;8074;Péssimo;0.0;0;17
8;Administração;CSA;224;6. Disciplina/professor;1771;6.1 - Capacidade de comunicação oral (clareza) na exposição dos conteúdos.;7806;Ótimo;51.4084507042254;73;142
8;Administração;CSA;224;6. Disciplina/professor;1771;6.1 - Capacidade de comunicação oral (clareza) na exposição dos conteúdos.;7807;Bom;27.4647887323944;39;142
8;Administração;CSA;224;6. Disciplina/professor;1771;6.1 - Capacidade de comunicação oral (clareza) na exposição dos conteúdos.;7808;Regular;9.15492957746479;13;142
8;Administração;CSA;224;6. Disciplina/professor;1771;6.1 - Capacidade de comunicação oral (clareza) na exposição dos conteúdos.;7809;Ruim;4.22535211267606;6;142
8;Administração;CSA;224;6. Disciplina/professor;1771;6.1 - Capacidade de comunicação oral (clareza) na exposição dos conteúdos.;7810;Péssimo;7.74647887323944;11;142
8;Administração;CSA;224;6. Disciplina/professor;1771;6.1 - Capacidade de comunicação oral (clareza) na exposição dos conteúdos.;7855;Não sei informar;0.0;0;142
8;Administração;CSA;224;6. Disciplina/professor;1772;6.2 - Domínio do conteúdo pelo docente.;7811;Ótimo;64.7887323943662;92;142
8;Administração;CSA;224;6. Disciplina/professor;1772;6.2 - Domínio do conteúdo pelo docente.;7812;Bom;25.3521126760563;36;142
8;Administração;CSA;224;6. Disciplina/professor;1772;6.2 - Domínio do conteúdo pelo docente.;7813;Regular;0.704225352112676;1;142
8;Administração;CSA;224;6. Disciplina/professor;1772;6.2 - Domínio do conteúdo pelo docente.;7814;Ruim;6.33802816901408;9;142
8;Administração;CSA;224;6. Disciplina/professor;1772;6.2 - Domínio do conteúdo pelo docente.;7815;Péssimo;2.8169014084507;4;142
8;Administração;CSA;224;6. Disciplina/professor;1772;6.2 - Domínio do conteúdo pelo docente.;7856;Não sei informar;0.0;0;142
8;Administração;CSA;224;6. Disciplina/professor;1773;6.3 - Disponibilidade para atender às dúvidas apresentadas pelos alunos.;7816;Ótimo;62.6760563380282;89;142
8;Administração;CSA;224;6. Disciplina/professor;1773;6.3 - Disponibilidade para atender às dúvidas apresentadas pelos alunos.;7817;Bom;23.943661971831;34;142
8;Administração;CSA;224;6. Disciplina/professor;1773;6.3 - Disponibilidade para atender às dúvidas apresentadas pelos alunos.;7818;Regular;7.04225352112676;10;142
8;Administração;CSA;224;6. Disciplina/professor;1773;6.3 - Disponibilidade para atender às dúvidas apresentadas pelos alunos.;7819;Ruim;1.40845070422535;2;142
8;Administração;CSA;224;6. Disciplina/professor;1773;6.3 - Disponibilidade para atender às dúvidas apresentadas pelos alunos.;7820;Péssimo;4.92957746478873;7;142
8;Administração;CSA;224;6. Disciplina/professor;1773;6.3 - Disponibilidade para atender às dúvidas apresentadas pelos alunos.;7857;Não sei informar;0.0;0;142
8;Administração;CSA;224;6. Disciplina/professor;1774;6.4 - Adequação dos recursos didáticos utilizados em aula para o desenvolvimento dos conteúdos da disciplina.;7821;Ótimo;48.5915492957746;69;142
8;Administração;CSA;224;6. Disciplina/professor;1774;6.4 - Adequação dos recursos didáticos utilizados em aula para o desenvolvimento dos conteúdos da disciplina.;7822;Bom;25.3521126760563;36;142
8;Administração;CSA;224;6. Disciplina/professor;1774;6.4 - Adequação dos recursos didáticos utilizados em aula para o desenvolvimento dos conteúdos da disciplina.;7823;Regular;16.9014084507042;24;142
8;Administração;CSA;224;6. Disciplina/professor;1774;6.4 - Adequação dos recursos didáticos utilizados em aula para o desenvolvimento dos conteúdos da disciplina.;7824;Ruim;2.8169014084507;4;142
8;Administração;CSA;224;6. Disciplina/professor;1774;6.4 - Adequação dos recursos didáticos utilizados em aula para o desenvolvimento dos conteúdos da disciplina.;7825;Péssimo;4.22535211267606;6;142
8;Administração;CSA;224;6. Disciplina/professor;1774;6.4 - Adequação dos recursos didáticos utilizados em aula para o desenvolvimento dos conteúdos da disciplina.;7858;Não sei informar;2.11267605633803;3;142
8;Administração;CSA;224;6. Disciplina/professor;1776;6.5 - Frequência do professor na disciplina, respeito ao horário e aproveitamento do tempo em aula;7826;Ótimo;73.943661971831;105;142
8;Administração;CSA;224;6. Disciplina/professor;1776;6.5 - Frequência do professor na disciplina, respeito ao horário e aproveitamento do tempo em aula;7827;Bom;19.7183098591549;28;142
8;Administração;CSA;224;6. Disciplina/professor;1776;6.5 - Frequência do professor na disciplina, respeito ao horário e aproveitamento do tempo em aula;7828;Regular;2.11267605633803;3;142
8;Administração;CSA;224;6. Disciplina/professor;1776;6.5 - Frequência do professor na disciplina, respeito ao horário e aproveitamento do tempo em aula;7829;Ruim;1.40845070422535;2;142
8;Administração;CSA;224;6. Disciplina/professor;1776;6.5 - Frequência do professor na disciplina, respeito ao horário e aproveitamento do tempo em aula;7830;Péssimo;2.8169014084507;4;142
8;Administração;CSA;224;6. Disciplina/professor;1776;6.5 - Frequência do professor na disciplina, respeito ao horário e aproveitamento do tempo em aula;7859;Não sei informar;0.0;0;142
8;Administração;CSA;224;6. Disciplina/professor;1777;6.6 - Respeito ao horário de aula pelo professor;7831;Ótimo;70.4225352112676;100;142
8;Administração;CSA;224;6. Disciplina/professor;1777;6.6 - Respeito ao horário de aula pelo professor;7832;Bom;22.5352112676056;32;142
8;Administração;CSA;224;6. Disciplina/professor;1777;6.6 - Respeito ao horário de aula pelo professor;7833;Regular;1.40845070422535;2;142
8;Administração;CSA;224;6. Disciplina/professor;1777;6.6 - Respeito ao horário de aula pelo professor;7834;Ruim;2.8169014084507;4;142
8;Administração;CSA;224;6. Disciplina/professor;1777;6.6 - Respeito ao horário de aula pelo professor;7835;Péssimo;2.8169014084507;4;142
8;Administração;CSA;224;6. Disciplina/professor;1777;6.6 - Respeito ao horário de aula pelo professor;7860;Não sei informar;0.0;0;142
8;Administração;CSA;224;6. Disciplina/professor;1778;6.7 - Apresentação do programa e do critério de avaliação da disciplina;7836;Ótimo;65.4929577464789;93;142
8;Administração;CSA;224;6. Disciplina/professor;1778;6.7 - Apresentação do programa e do critério de avaliação da disciplina;7837;Bom;23.943661971831;34;142
8;Administração;CSA;224;6. Disciplina/professor;1778;6.7 - Apresentação do programa e do critério de avaliação da disciplina;7838;Regular;6.33802816901408;9;142
