cd_curso,Nome_Do_Curso,Centro_de_Ensino,cd_grupo,nm_grupo,cd_subgrupo,nm_subgrupo,cd_disciplina,nm_disciplina,ordem_pergunta,cd_pergunta,nm_pergunta,ordem_opcoes,opcao,respostas,total_do_curso
56,Pedagogia,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,5.0,1854.0,3.5 - Oportunidade para participar de Programa de Bolsa Permanência,8251.0,Não sei informar,4.0,7.0
56,Pedagogia,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,6.0,1855.0,3.6 - Oportunidade para participar do Programa de Educação Tutotial (PET),8252.0,Bom,3.0,7.0
56,Pedagogia,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,6.0,1855.0,3.6 - Oportunidade para participar do Programa de Educação Tutotial (PET),8253.0,Regular,0.0,7.0
56,Pedagogia,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,6.0,1855.0,3.6 - Oportunidade para participar do Programa de Educação Tutotial (PET),8254.0,Ruim,0.0,7.0
56,Pedagogia,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,6.0,1855.0,3.6 - Oportunidade para participar do Programa de Educação Tutotial (PET),8255.0,Péssimo,0.0,7.0
56,Pedagogia,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,6.0,1855.0,3.6 - Oportunidade para participar do Programa de Educação Tutotial (PET),8256.0,Não se aplica,0.0,7.0
56,Pedagogia,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,6.0,1855.0,3.6 - Oportunidade para participar do Programa de Educação Tutotial (PET),8257.0,Não sei informar,4.0,7.0
56,Pedagogia,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,7.0,1856.0,3.7 - Oportunidade para participar do Programa Institucional de Bolsa à Iniciação à Docência (PIBID),8258.0,Bom,2.0,7.0
56,Pedagogia,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,7.0,1856.0,3.7 - Oportunidade para participar do Programa Institucional de Bolsa à Iniciação à Docência (PIBID),8259.0,Regular,1.0,7.0
56,Pedagogia,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,7.0,1856.0,3.7 - Oportunidade para participar do Programa Institucional de Bolsa à Iniciação à Docência (PIBID),8260.0,Ruim,0.0,7.0
56,Pedagogia,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,7.0,1856.0,3.7 - Oportunidade para participar do Programa Institucional de Bolsa à Iniciação à Docência (PIBID),8261.0,Péssimo,0.0,7.0
56,Pedagogia,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,7.0,1856.0,3.7 - Oportunidade para participar do Programa Institucional de Bolsa à Iniciação à Docência (PIBID),8262.0,Não se aplica,0.0,7.0
56,Pedagogia,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,7.0,1856.0,3.7 - Oportunidade para participar do Programa Institucional de Bolsa à Iniciação à Docência (PIBID),8263.0,Não sei informar,4.0,7.0
56,Pedagogia,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,8.0,1857.0,3.8 - Oportunidade para participar do Programa Institucional de Bolsa de Iniciação em Desenvolvimento Tecnológico e Inovação (PIBITI),8264.0,Bom,3.0,7.0
56,Pedagogia,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,8.0,1857.0,3.8 - Oportunidade para participar do Programa Institucional de Bolsa de Iniciação em Desenvolvimento Tecnológico e Inovação (PIBITI),8265.0,Regular,0.0,7.0
56,Pedagogia,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,8.0,1857.0,3.8 - Oportunidade para participar do Programa Institucional de Bolsa de Iniciação em Desenvolvimento Tecnológico e Inovação (PIBITI),8266.0,Ruim,0.0,7.0
56,Pedagogia,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,8.0,1857.0,3.8 - Oportunidade para participar do Programa Institucional de Bolsa de Iniciação em Desenvolvimento Tecnológico e Inovação (PIBITI),8267.0,Péssimo,0.0,7.0
56,Pedagogia,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,8.0,1857.0,3.8 - Oportunidade para participar do Programa Institucional de Bolsa de Iniciação em Desenvolvimento Tecnológico e Inovação (PIBITI),8268.0,Não se aplica,0.0,7.0
56,Pedagogia,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,8.0,1857.0,3.8 - Oportunidade para participar do Programa Institucional de Bolsa de Iniciação em Desenvolvimento Tecnológico e Inovação (PIBITI),8269.0,Não sei informar,4.0,7.0
56,Pedagogia,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,9.0,1858.0,"3.9 - Oportunidade para participar de eventos científicos, artísticos e culturais.",8270.0,Bom,4.0,7.0
56,Pedagogia,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,9.0,1858.0,"3.9 - Oportunidade para participar de eventos científicos, artísticos e culturais.",8271.0,Regular,0.0,7.0
56,Pedagogia,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,9.0,1858.0,"3.9 - Oportunidade para participar de eventos científicos, artísticos e culturais.",8272.0,Ruim,0.0,7.0
56,Pedagogia,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,9.0,1858.0,"3.9 - Oportunidade para participar de eventos científicos, artísticos e culturais.",8273.0,Péssimo,0.0,7.0
56,Pedagogia,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,9.0,1858.0,"3.9 - Oportunidade para participar de eventos científicos, artísticos e culturais.",8274.0,Não se aplica,0.0,7.0
56,Pedagogia,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,9.0,1858.0,"3.9 - Oportunidade para participar de eventos científicos, artísticos e culturais.",8275.0,Não sei informar,3.0,7.0
56,Pedagogia,EAD,68.0,Avaliação discente geral,240.0,4. Avaliação discente sobre as políticas de atendimento aos alunos,0.0,-,1.0,1860.0,4.1 - Atendimento oferecido pelo coordenador do curso.,8276.0,Bom,7.0,7.0
56,Pedagogia,EAD,68.0,Avaliação discente geral,240.0,4. Avaliação discente sobre as políticas de atendimento aos alunos,0.0,-,1.0,1860.0,4.1 - Atendimento oferecido pelo coordenador do curso.,8277.0,Regular,0.0,7.0
56,Pedagogia,EAD,68.0,Avaliação discente geral,240.0,4. Avaliação discente sobre as políticas de atendimento aos alunos,0.0,-,1.0,1860.0,4.1 - Atendimento oferecido pelo coordenador do curso.,8278.0,Ruim,0.0,7.0
56,Pedagogia,EAD,68.0,Avaliação discente geral,240.0,4. Avaliação discente sobre as políticas de atendimento aos alunos,0.0,-,1.0,1860.0,4.1 - Atendimento oferecido pelo coordenador do curso.,8279.0,Péssimo,0.0,7.0
56,Pedagogia,EAD,68.0,Avaliação discente geral,240.0,4. Avaliação discente sobre as políticas de atendimento aos alunos,0.0,-,1.0,1860.0,4.1 - Atendimento oferecido pelo coordenador do curso.,8280.0,Não sei informar,0.0,7.0
56,Pedagogia,EAD,68.0,Avaliação discente geral,240.0,4. Avaliação discente sobre as políticas de atendimento aos alunos,0.0,-,2.0,1861.0,4.2 - Atendimento médico.,8281.0,Bom,1.0,7.0
56,Pedagogia,EAD,68.0,Avaliação discente geral,240.0,4. Avaliação discente sobre as políticas de atendimento aos alunos,0.0,-,2.0,1861.0,4.2 - Atendimento médico.,8282.0,Regular,1.0,7.0
56,Pedagogia,EAD,68.0,Avaliação discente geral,240.0,4. Avaliação discente sobre as políticas de atendimento aos alunos,0.0,-,2.0,1861.0,4.2 - Atendimento médico.,8283.0,Ruim,0.0,7.0
56,Pedagogia,EAD,68.0,Avaliação discente geral,240.0,4. Avaliação discente sobre as políticas de atendimento aos alunos,0.0,-,2.0,1861.0,4.2 - Atendimento médico.,8284.0,Péssimo,0.0,7.0
56,Pedagogia,EAD,68.0,Avaliação discente geral,240.0,4. Avaliação discente sobre as políticas de atendimento aos alunos,0.0,-,2.0,1861.0,4.2 - Atendimento médico.,8285.0,Não sei informar,5.0,7.0
56,Pedagogia,EAD,68.0,Avaliação discente geral,240.0,4. Avaliação discente sobre as políticas de atendimento aos alunos,0.0,-,3.0,1862.0,4.3 - Atendimento psicológico.,8286.0,Bom,1.0,7.0
56,Pedagogia,EAD,68.0,Avaliação discente geral,240.0,4. Avaliação discente sobre as políticas de atendimento aos alunos,0.0,-,3.0,1862.0,4.3 - Atendimento psicológico.,8287.0,Regular,1.0,7.0
56,Pedagogia,EAD,68.0,Avaliação discente geral,240.0,4. Avaliação discente sobre as políticas de atendimento aos alunos,0.0,-,3.0,1862.0,4.3 - Atendimento psicológico.,8288.0,Ruim,0.0,7.0
56,Pedagogia,EAD,68.0,Avaliação discente geral,240.0,4. Avaliação discente sobre as políticas de atendimento aos alunos,0.0,-,3.0,1862.0,4.3 - Atendimento psicológico.,8289.0,Péssimo,0.0,7.0
56,Pedagogia,EAD,68.0,Avaliação discente geral,240.0,4. Avaliação discente sobre as políticas de atendimento aos alunos,0.0,-,3.0,1862.0,4.3 - Atendimento psicológico.,8290.0,Não sei informar,5.0,7.0
56,Pedagogia,EAD,68.0,Avaliação discente geral,240.0,4. Avaliação discente sobre as políticas de atendimento aos alunos,0.0,-,4.0,1863.0,4.4 - Atendimento aos alunos com necessidades educacionais especiais.,8291.0,Bom,2.0,7.0
56,Pedagogia,EAD,68.0,Avaliação discente geral,240.0,4. Avaliação discente sobre as políticas de atendimento aos alunos,0.0,-,4.0,1863.0,4.4 - Atendimento aos alunos com necessidades educacionais especiais.,8292.0,Regular,0.0,7.0
56,Pedagogia,EAD,68.0,Avaliação discente geral,240.0,4. Avaliação discente sobre as políticas de atendimento aos alunos,0.0,-,4.0,1863.0,4.4 - Atendimento aos alunos com necessidades educacionais especiais.,8293.0,Ruim,0.0,7.0
56,Pedagogia,EAD,68.0,Avaliação discente geral,240.0,4. Avaliação discente sobre as políticas de atendimento aos alunos,0.0,-,4.0,1863.0,4.4 - Atendimento aos alunos com necessidades educacionais especiais.,8294.0,Péssimo,0.0,7.0
56,Pedagogia,EAD,68.0,Avaliação discente geral,240.0,4. Avaliação discente sobre as políticas de atendimento aos alunos,0.0,-,4.0,1863.0,4.4 - Atendimento aos alunos com necessidades educacionais especiais.,8295.0,Não sei informar,5.0,7.0
56,Pedagogia,EAD,68.0,Avaliação discente geral,241.0,5. Avaliação discente sobre o Instrumento de Avaliação,0.0,-,1.0,1865.0,5.1 - Como você avalia este Instrumento de Avaliação,8296.0,Bom,6.0,7.0
56,Pedagogia,EAD,68.0,Avaliação discente geral,241.0,5. Avaliação discente sobre o Instrumento de Avaliação,0.0,-,1.0,1865.0,5.1 - Como você avalia este Instrumento de Avaliação,8297.0,Regular,1.0,7.0
56,Pedagogia,EAD,68.0,Avaliação discente geral,241.0,5. Avaliação discente sobre o Instrumento de Avaliação,0.0,-,1.0,1865.0,5.1 - Como você avalia este Instrumento de Avaliação,8298.0,Ruim,0.0,7.0
56,Pedagogia,EAD,68.0,Avaliação discente geral,241.0,5. Avaliação discente sobre o Instrumento de Avaliação,0.0,-,1.0,1865.0,5.1 - Como você avalia este Instrumento de Avaliação,8299.0,Péssimo,0.0,7.0
56,Pedagogia,EAD,69.0, Avaliação discente sobre as disciplinas e os docentes,242.0,6. Disciplina/professor,8297.0,INTRODUCAO A EDUCACAO A DISTANCIA  ,1.0,1867.0,6.1 - Capacidade de comunicação oral (clareza) na exposição dos conteúdos.,8300.0,Bom,5.0,6.0
56,Pedagogia,EAD,69.0, Avaliação discente sobre as disciplinas e os docentes,242.0,6. Disciplina/professor,8297.0,INTRODUCAO A EDUCACAO A DISTANCIA  ,1.0,1867.0,6.1 - Capacidade de comunicação oral (clareza) na exposição dos conteúdos.,8301.0,Regular,1.0,6.0
56,Pedagogia,EAD,69.0, Avaliação discente sobre as disciplinas e os docentes,242.0,6. Disciplina/professor,8297.0,INTRODUCAO A EDUCACAO A DISTANCIA  ,1.0,1867.0,6.1 - Capacidade de comunicação oral (clareza) na exposição dos conteúdos.,8302.0,Ruim,0.0,6.0
56,Pedagogia,EAD,69.0, Avaliação discente sobre as disciplinas e os docentes,242.0,6. Disciplina/professor,8297.0,INTRODUCAO A EDUCACAO A DISTANCIA  ,1.0,1867.0,6.1 - Capacidade de comunicação oral (clareza) na exposição dos conteúdos.,8303.0,Péssimo,0.0,6.0
56,Pedagogia,EAD,69.0, Avaliação discente sobre as disciplinas e os docentes,242.0,6. Disciplina/professor,8297.0,INTRODUCAO A EDUCACAO A DISTANCIA  ,1.0,1867.0,6.1 - Capacidade de comunicação oral (clareza) na exposição dos conteúdos.,8304.0,Não sei informar,0.0,6.0
56,Pedagogia,EAD,69.0, Avaliação discente sobre as disciplinas e os docentes,242.0,6. Disciplina/professor,8297.0,INTRODUCAO A EDUCACAO A DISTANCIA  ,2.0,1868.0,6.2 - Domínio do conteúdo pelo docente.,8305.0,Bom,6.0,6.0
56,Pedagogia,EAD,69.0, Avaliação discente sobre as disciplinas e os docentes,242.0,6. Disciplina/professor,8297.0,INTRODUCAO A EDUCACAO A DISTANCIA  ,2.0,1868.0,6.2 - Domínio do conteúdo pelo docente.,8306.0,Regular,0.0,6.0
56,Pedagogia,EAD,69.0, Avaliação discente sobre as disciplinas e os docentes,242.0,6. Disciplina/professor,8297.0,INTRODUCAO A EDUCACAO A DISTANCIA  ,2.0,1868.0,6.2 - Domínio do conteúdo pelo docente.,8307.0,Ruim,0.0,6.0
56,Pedagogia,EAD,69.0, Avaliação discente sobre as disciplinas e os docentes,242.0,6. Disciplina/professor,8297.0,INTRODUCAO A EDUCACAO A DISTANCIA  ,2.0,1868.0,6.2 - Domínio do conteúdo pelo docente.,8308.0,Péssimo,0.0,6.0
56,Pedagogia,EAD,69.0, Avaliação discente sobre as disciplinas e os docentes,242.0,6. Disciplina/professor,8297.0,INTRODUCAO A EDUCACAO A DISTANCIA  ,2.0,1868.0,6.2 - Domínio do conteúdo pelo docente.,8309.0,Não sei informar,0.0,6.0
56,Pedagogia,EAD,69.0, Avaliação discente sobre as disciplinas e os docentes,242.0,6. Disciplina/professor,8297.0,INTRODUCAO A EDUCACAO A DISTANCIA  ,3.0,1869.0,6.3 - Disponibilidade para atender às dúvidas apresentadas pelos alunos.,8310.0,Bom,6.0,6.0
56,Pedagogia,EAD,69.0, Avaliação discente sobre as disciplinas e os docentes,242.0,6. Disciplina/professor,8297.0,INTRODUCAO A EDUCACAO A DISTANCIA  ,3.0,1869.0,6.3 - Disponibilidade para atender às dúvidas apresentadas pelos alunos.,8311.0,Regular,0.0,6.0
56,Pedagogia,EAD,69.0, Avaliação discente sobre as disciplinas e os docentes,242.0,6. Disciplina/professor,8297.0,INTRODUCAO A EDUCACAO A DISTANCIA  ,3.0,1869.0,6.3 - Disponibilidade para atender às dúvidas apresentadas pelos alunos.,8312.0,Ruim,0.0,6.0
56,Pedagogia,EAD,69.0, Avaliação discente sobre as disciplinas e os docentes,242.0,6. Disciplina/professor,8297.0,INTRODUCAO A EDUCACAO A DISTANCIA  ,3.0,1869.0,6.3 - Disponibilidade para atender às dúvidas apresentadas pelos alunos.,8313.0,Péssimo,0.0,6.0
56,Pedagogia,EAD,69.0, Avaliação discente sobre as disciplinas e os docentes,242.0,6. Disciplina/professor,8297.0,INTRODUCAO A EDUCACAO A DISTANCIA  ,3.0,1869.0,6.3 - Disponibilidade para atender às dúvidas apresentadas pelos alunos.,8314.0,Não sei informar,0.0,6.0
56,Pedagogia,EAD,69.0, Avaliação discente sobre as disciplinas e os docentes,242.0,6. Disciplina/professor,8297.0,INTRODUCAO A EDUCACAO A DISTANCIA  ,4.0,1870.0,6.4 - Adequação dos recursos didáticos utilizados em aula para o desenvolvimento dos conteúdos da disciplina.,8315.0,Bom,5.0,6.0
56,Pedagogia,EAD,69.0, Avaliação discente sobre as disciplinas e os docentes,242.0,6. Disciplina/professor,8297.0,INTRODUCAO A EDUCACAO A DISTANCIA  ,4.0,1870.0,6.4 - Adequação dos recursos didáticos utilizados em aula para o desenvolvimento dos conteúdos da disciplina.,8316.0,Regular,1.0,6.0
56,Pedagogia,EAD,69.0, Avaliação discente sobre as disciplinas e os docentes,242.0,6. Disciplina/professor,8297.0,INTRODUCAO A EDUCACAO A DISTANCIA  ,4.0,1870.0,6.4 - Adequação dos recursos didáticos utilizados em aula para o desenvolvimento dos conteúdos da disciplina.,8317.0,Ruim,0.0,6.0
56,Pedagogia,EAD,69.0, Avaliação discente sobre as disciplinas e os docentes,242.0,6. Disciplina/professor,8297.0,INTRODUCAO A EDUCACAO A DISTANCIA  ,4.0,1870.0,6.4 - Adequação dos recursos didáticos utilizados em aula para o desenvolvimento dos conteúdos da disciplina.,8318.0,Péssimo,0.0,6.0
56,Pedagogia,EAD,69.0, Avaliação discente sobre as disciplinas e os docentes,242.0,6. Disciplina/professor,8297.0,INTRODUCAO A EDUCACAO A DISTANCIA  ,4.0,1870.0,6.4 - Adequação dos recursos didáticos utilizados em aula para o desenvolvimento dos conteúdos da disciplina.,8319.0,Não sei informar,0.0,6.0
56,Pedagogia,EAD,69.0, Avaliação discente sobre as disciplinas e os docentes,242.0,6. Disciplina/professor,8297.0,INTRODUCAO A EDUCACAO A DISTANCIA  ,5.0,1871.0,"6.5 - Frequência do professor na disciplina, respeito ao horário e aproveitamento do tempo em aula",8320.0,Bom,5.0,6.0
56,Pedagogia,EAD,69.0, Avaliação discente sobre as disciplinas e os docentes,242.0,6. Disciplina/professor,8297.0,INTRODUCAO A EDUCACAO A DISTANCIA  ,5.0,1871.0,"6.5 - Frequência do professor na disciplina, respeito ao horário e aproveitamento do tempo em aula",8321.0,Regular,0.0,6.0
56,Pedagogia,EAD,69.0, Avaliação discente sobre as disciplinas e os docentes,242.0,6. Disciplina/professor,8297.0,INTRODUCAO A EDUCACAO A DISTANCIA  ,5.0,1871.0,"6.5 - Frequência do professor na disciplina, respeito ao horário e aproveitamento do tempo em aula",8322.0,Ruim,0.0,6.0
56,Pedagogia,EAD,69.0, Avaliação discente sobre as disciplinas e os docentes,242.0,6. Disciplina/professor,8297.0,INTRODUCAO A EDUCACAO A DISTANCIA  ,5.0,1871.0,"6.5 - Frequência do professor na disciplina, respeito ao horário e aproveitamento do tempo em aula",8323.0,Péssimo,0.0,6.0
